Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
gap_score;smith_waterman.c;9;2.1161694526672363;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.303335666656494;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.3756752014160156;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9812588691711426;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.635939121246338;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.2154810428619385;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.8782625198364258;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.243617057800293;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.5212078094482422;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.776019811630249;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.419755697250366;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.0040504932403564;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.5515010356903076;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.2504453659057617;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.4946343898773193;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.9394314289093018;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.2472596168518066;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.1761367321014404;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.831455945968628;0-6;Single bit-flip
match_score;smith_waterman.c;7;0.3980419635772705;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.3198833465576172;0-6;Single bit-flip
match_score;smith_waterman.c;7;0.950702428817749;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.1194052696228027;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.291301965713501;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.196068525314331;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.5212509632110596;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.775865077972412;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.5153615474700928;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;0.380795955657959;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.5942978858947754;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.1743836402893066;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.4879121780395508;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.474102258682251;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.4539387226104736;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.2913689613342285;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.211360454559326;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.626133918762207;0-6;Single bit-flip
match_score;smith_waterman.c;7;0.9724092483520508;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.3759047985076904;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.4859118461608887;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.335487127304077;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.1969177722930908;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.3116974830627441;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.0319573879241943;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;0.7659943103790283;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.714907169342041;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.71146821975708;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.5414745807647705;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.1541252136230469;0-6;Single bit-flip
gap_score;smith_waterman.c;9;3.095801591873169;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.0953564643859863;0-6;Single bit-flip
gap_score;smith_waterman.c;9;3.0438802242279053;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.8992979526519775;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.1393153667449951;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.566354751586914;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.061058521270752;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0810577869415283;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.1879463195800781;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.0437040328979492;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.9356648921966553;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.183372735977173;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.215306520462036;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.9592585563659668;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.1678409576416016;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.3569183349609375;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.0313405990600586;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.7594451904296875;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9511032104492188;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.037229061126709;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.060070514678955;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.1038792133331299;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6089653968811035;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.8128087520599365;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.2453603744506836;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.5910763740539551;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.9210448265075684;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.1150071620941162;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.1161940097808838;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.39290785789489746;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.7422511577606201;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.3252975940704346;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.8378853797912598;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.786182165145874;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.3185131549835205;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.29616260528564453;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2473628520965576;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.9886846542358398;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.11324143409729;0-2;Single bit-flip
gap_score;smith_waterman.c;9;2.1072702407836914;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2357261180877686;0-2;Single bit-flip
fo;smith_waterman.c;278;1.1042070388793945;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.2334156036376953;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.359278917312622;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.462165355682373;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.7593033313751221;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.951570987701416;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.1002147197723389;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.2332963943481445;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.3466851711273193;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.0333359241485596;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.6363723278045654;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9403049945831299;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.0633080005645752;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.7897257804870605;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.7253906726837158;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.9204566478729248;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.3720946311950684;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.4236319065093994;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6878256797790527;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.3230762481689453;0-2;Single bit-flip
