Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
gap_score;smith_waterman.c;9;1.0749123096466064;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0692954063415527;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9889698028564453;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0481610298156738;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0876753330230713;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.7394702434539795;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8935272693634033;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.4829695224761963;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8529765605926514;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.1262781620025635;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9203436374664307;0-2;Random bit-flip
